"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"UCBA","United Community Bancorp","7.2","56491200","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UCBA&selected=UCBA",
"UCBI","United Community Banks, Inc.","2.53","264425480","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UCBI&selected=UCBI",
"UCFC","United Community Financial Corp.","1.2","37141200","1986","Finance","Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UCFC&selected=UCFC",
"UBNK","United Financial Bancorp, Inc.","16.29","262415610","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UBNK&selected=UBNK",
"UFCS","United Fire & Casualty Company","20.22","529683120","n/a","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UFCS&selected=UFCS",
"UNFI","United Natural Foods, Inc.","43.78","2117507260","1996","Consumer Non-Durables","Food Distributors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UNFI&selected=UNFI",
"UNTD","United Online, Inc.","6.27","551822700","n/a","Technology","Computer Software: Programming, Data Processing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UNTD&selected=UNTD",
"UBFO","United Security Bancshares","3.7","48595800","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UBFO&selected=UBFO",
"USBI","United Security Bancshares, Inc.","8.58","51754560","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USBI&selected=USBI",
"USLM","United States Lime & Minerals, Inc.","41.21","264073680","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USLM&selected=USLM",
"USTR","United Stationers Inc.","71.78","1662137680","1981","Consumer Services","Paper","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USTR&selected=USTR",
"UTHR","United Therapeutics Corporation","66.12","3818694480","1999","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UTHR&selected=UTHR",
"UG","United-Guardian, Inc.","14.54","66825840","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UG&selected=UG",
"UNTK","UniTek Global Services, Inc.","9.84","146901360","2010","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UNTK&selected=UNTK",
"UNTY","Unity Bancorp, Inc.","6.9399","50119957.8","1989","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UNTY&selected=UNTY",
"PANL","Universal Display Corporation","52.84","2389213440","1996","Capital Goods","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PANL&selected=PANL",
"UEIC","Universal Electronics Inc.","28.68","429626400","1993","Consumer Non-Durables","Consumer Electronics/Appliances","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UEIC&selected=UEIC",
"UFPI","Universal Forest Products, Inc.","31.73","619274410","1993","Basic Industries","Forest Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UFPI&selected=UFPI",
"USAP","Universal Stainless & Alloy Products, Inc.","32.69","224939890","1994","Basic Industries","Steel/Iron Ore","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USAP&selected=USAP",
"UACL","Universal Truckload Services, Inc.","15.15","236673300","2005","Transportation","Trucking Freight/Courier Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UACL&selected=UACL",
"UVSP","Univest Corporation of Pennsylvania","16.87","282420670","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UVSP&selected=UVSP",
"URRE","Uranium Resources, Inc.","2.01","185898870","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=URRE&selected=URRE",
"URBN","Urban Outfitters, Inc.","30.64","5026308160","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=URBN&selected=URBN",
"ULGX","Urologix, Inc.","0.72","10494000","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ULGX&selected=ULGX",
"UPI","Uroplasty, Inc.","7.14","147326760","n/a","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UPI&selected=UPI",
"ECOL","US Ecology, Inc.","16.97","310737670","n/a","Public Utilities","Environmental Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ECOL&selected=ECOL",
"USMO","USA Mobility, Inc.","15.4","340293800","n/a","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USMO&selected=USMO",
"USAT","USA Technologies, Inc.","2.39","62166290","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USAT&selected=USAT",
"USATP","USA Technologies, Inc.","19","8436000","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USATP&selected=USATP",
"USATW","USA Technologies, Inc.","0.45","3278700","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USATW&selected=USATW",
"USATZ","USA Technologies, Inc.","1.31","4366230","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USATZ&selected=USATZ",
"USAK","USA Truck, Inc.","12.7","133337300","1992","Transportation","Trucking Freight/Courier Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USAK&selected=USAK",
"UTMD","Utah Medical Products, Inc.","29.1","105342000","n/a","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UTMD&selected=UTMD",
"UTIW","UTi Worldwide Inc.","19.97","2039655920","2000","Transportation","Oil Refining/Marketing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UTIW&selected=UTIW",
"UTSI","UTStarcom, Inc.","2.65","412676550","2000","Consumer Durables","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UTSI&selected=UTSI",
"VLNC","Valence Technology, Inc.","1.47","224354340","1992","Energy","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VLNC&selected=VLNC",
"VYFC","Valley Financial Corporation","4.8","22545600","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VYFC&selected=VYFC",
"VLYWW","Valley National Bancorp","2.25","2061000","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VLYWW&selected=VLYWW",
"VPF","Valpey Fisher Corporation","3.18","13826640","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VPF&selected=VPF",
"VALU","Value Line, Inc.","14.31","142742250","1983","Finance","Investment Managers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VALU&selected=VALU",
"VCLK","ValueClick, Inc.","15.28","1238413440","2000","Technology","Advertising","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VCLK&selected=VCLK",
"VVTV","ValueVision Media, Inc.","5.73","216777360","n/a","Consumer Services","Catalog/Specialty Distribution","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VVTV&selected=VVTV",
"VNDA","Vanda Pharmaceuticals Inc.","7.67","215074470","2006","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VNDA&selected=VNDA",
"VGIT","Vanguard Intermediate -Term Government Bond ETF","60.9856","6098560","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VGIT&selected=VGIT",
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","79.6","39800000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VCIT&selected=VCIT",
"VNQI","Vanguard International Equity Index Funds Vanguard Global ex-U.S. Real Estate ETF","51.4199","5141990","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VNQI&selected=VNQI",
"VCLT","Vanguard Long-Term Corporate Bond ETF","77.704","38852000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VCLT&selected=VCLT",
"VGLT","Vanguard Long-Term Government Bond ETF","59.69","5969000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VGLT&selected=VGLT",
"VMBS","Vanguard Mortgage-Backed Securities ETF","50.64","43094640","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VMBS&selected=VMBS",
"VONE","Vanguard Scottsdale Funds Vanguard Russell 1000 ETF","60.5216","6052160","1996","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VONE&selected=VONE",
"VONG","Vanguard Scottsdale Funds Vanguard Russell 1000 Growth ETF","61.77","6177000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VONG&selected=VONG",
"VONV","Vanguard Scottsdale Funds Vanguard Russell 1000 Value ETF","59.53","5953000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VONV&selected=VONV",
"VTWO","Vanguard Scottsdale Funds Vanguard Russell 2000 ETF","65.91","6591000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VTWO&selected=VTWO",
"VTWG","Vanguard Scottsdale Funds Vanguard Russell 2000 Growth ETF","68.4099","6840990","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VTWG&selected=VTWG",
"VTWV","Vanguard Scottsdale Funds Vanguard Russell 2000 Value ETF","63.21","6321000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VTWV&selected=VTWV",
"VTHR","Vanguard Scottsdale Funds Vanguard Russell 3000 ETF","60.87","6087000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VTHR&selected=VTHR",
"VGSH","Vanguard Short Term Government Bond ETF","60.6","9090000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VGSH&selected=VGSH",
"VCSH","Vanguard Short-Term Corporate Bond ETF","77.9","77900000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VCSH&selected=VCSH",
"VXUS","Vanguard STAR Funds Vanguard Total International Stock ETF","51.43","5143000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VXUS&selected=VXUS",
"VSEA","Varian Semiconductor Equipment Associates, Inc.","44.03","3307093300","n/a","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VSEA&selected=VSEA",
"VDSI","VASCO Data Security International, Inc.","12.72","480078240","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VDSI&selected=VDSI",
"VASC","Vascular Solutions, Inc.","11.01","188370090","2000","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VASC&selected=VASC",
"WOOF","VCA Antech, Inc.","24.49","2111723720","2001","Consumer Non-Durables","Farming/Seeds/Milling","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WOOF&selected=WOOF",
"VCGH","VCG Holding Corporation","2.24","36494080","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VCGH&selected=VCGH",
"VECO","Veeco Instruments Inc.","47.5","1929260000","1994","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VECO&selected=VECO",
"VELT","Velti plc","13.81","682117330","2011","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VELT&selected=VELT",
"VTUS","Ventrus Biosciences, Inc.","14.5001","92496137.9","2010","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VTUS&selected=VTUS",
"VRA","Vera Bradley, Inc.","44.41","1798915870","2010","Consumer Non-Durables","Apparel","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRA&selected=VRA",
"VRNM","Verenium Corporation","2.878","36297336","n/a","Basic Industries","Major Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRNM&selected=VRNM",
"VRGY","Verigy Ltd.","14.26","865909980","2006","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRGY&selected=VRGY",
"VRNT","Verint Systems Inc.","34.58","1267564480","2002","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRNT&selected=VRNT",
"VRSN","VeriSign, Inc.","36.74","6372589740","1998","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRSN&selected=VRSN",
"VRSK","Verisk Analytics, Inc.","33.08","4733979560","2009","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRSK&selected=VRSK",
"VRML","Vermillion, Inc.","4.25","62296500","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRML&selected=VRML",
"VSNT","Versant Corporation","13.14","41877180","1996","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VSNT&selected=VSNT",
"VRTX","Vertex Pharmaceuticals Incorporated","48.02","9815912260","1982","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRTX&selected=VRTX",
"VTRO","Vertro, Inc","3.47","24775800","n/a","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VTRO&selected=VTRO",
"VRTA","Vestin Realty Mortgage I, Inc.","1.3","8377200","1999","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRTA&selected=VRTA",
"VRTB","Vestin Realty Mortgage II, Inc.","1.44","19183680","n/a","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRTB&selected=VRTB",
"VSAT","ViaSat, Inc.","37.91","1577018090","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VSAT&selected=VSAT",
"VIAS","Viasystems Group, Inc.","25.09","511660370","1995","Technology","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VIAS&selected=VIAS",
"VICL","Vical Incorporated","3.25","232778000","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VICL&selected=VICL",
"VICR","Vicor Corporation","16.12","482906840","1983","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VICR&selected=VICR",
"VIDE","Video Display Corporation","3.77","31618990","1985","Capital Goods","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VIDE&selected=VIDE",
"VPFG","ViewPoint Financial Group, Inc.","12.63","440016570","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VPFG&selected=VPFG",
"VBFC","Village Bank and Trust Financial Corp.","2.78","11781640","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VBFC&selected=VBFC",
"VLGEA","Village Super Market, Inc.","27.2","192222400","n/a","Consumer Services","Food Chains","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VLGEA&selected=VLGEA",
"VIMC","Vimicro International Corporation","2.9","107041900","2005","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VIMC&selected=VIMC",
"VIRC","Virco Manufacturing Corporation","3.0755","43687477.5","n/a","Consumer Durables","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VIRC&selected=VIRC",
"VMED","Virgin Media Inc.","27.91","8987299100","n/a","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VMED&selected=VMED",
"VCBI","Virginia Commerce Bancorp","5.87","170746560","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VCBI&selected=VCBI",
"VPHM","ViroPharma Incorporated","21.81","1705323900","1996","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VPHM&selected=VPHM",
"VSCP","VirtualScopics, Inc.","1.95","55339050","n/a","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VSCP&selected=VSCP",
"VRTS","Virtus Investment Partners, Inc.","56.01","348270180","n/a","Finance","Investment Managers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRTS&selected=VRTS",
"VRTU","Virtusa Corporation","18.76","460201560","2007","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRTU&selected=VRTU",
"VISN","VisionChina Media, Inc.","4.2","429450000","1993","Technology","Advertising","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VISN&selected=VISN",
"VSCI","Vision-Sciences, Inc.","2.66","118931260","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VSCI&selected=VSCI",
"VIST","VIST Financial Corp","8.11","53274590","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VIST&selected=VIST",
"VPRT","Vistaprint N.V.","54.12","2316065400","2005","Miscellaneous","Publishing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VPRT&selected=VPRT",
"VITC","Vitacost.com, Inc.","5.7","158357400","2009","Consumer Services","Catalog/Specialty Distribution","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VITC&selected=VITC",
"VTAL","Vital Images, Inc.","13.57","190862050","n/a","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VTAL&selected=VTAL",
"VTSS","Vitesse Semiconductor Corporation","4.86","117811260","1991","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VTSS&selected=VTSS",
"VTNC","Vitran Corporation, Inc.","14.35","234335500","n/a","Transportation","Oil Refining/Marketing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VTNC&selected=VTNC",
"VVUS","Vivus, Inc.","6.89","562003520","1994","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VVUS&selected=VVUS",
"CALL","VocalTec Communications Ltd.","19.79","229544210","1992","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=CALL&selected=CALL",
"VOCS","Vocus, Inc.","25.8","503358000","2005","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VOCS&selected=VOCS",
